Order ID,Order Date,Region,State,Product Category,Sub-Category,Sales,Profit,Quantity,Customer Segment
ORD-300967,2022-12-30,East,Assam,Electronics,Cameras,150000,5533.0,5,Home Office
ORD-313986,2022-12-18,North,Uttar Pradesh,Electronics,Printers,50492.3,4717.28,3,Consumer
ORD-908538,2022-02-09,North,Rajasthan,Furniture,Storage,23877.68,3615.75,2,Consumer
ORD-664771,2024-06-18,North,Rajasthan,Furniture,Bookcases,16774.48,2149.49,1,Corporate
ORD-391437,2022-10-28,West,Maharashtra,Furniture,Sofas,32582.0,8580.78,1,Consumer
ORD-332567,2022-08-22,East,Assam,Office Supplies,Scissors & Cutters,2173.0,582.31,6,Home Office
ORD-909918,2024-11-12,South,Andhra Pradesh,Office Supplies,Binders,6517.93,1803.07,2,Consumer
ORD-150252,2023-02-21,East,West Bengal,Furniture,Chairs,23692.89,4721.31,2,Corporate
ORD-534759,2022-12-23,West,Goa,Office Supplies,Pens & Stationery,1079.1,288.09,4,Corporate
ORD-455340,2022-07-01,East,Jharkhand,Office Supplies,Storage Boxes,2719.49,678.13,1,Home Office
ORD-279820,2024-08-25,South,Telangana,Electronics,Laptops,150000,26091.23,5,Consumer
ORD-541743,2023-06-26,South,Telangana,Electronics,Printers,8796.23,1343.51,1,Corporate
ORD-608090,2022-01-13,South,Kerala,Office Supplies,Storage Boxes,1319.38,387.67,1,Corporate
ORD-714011,2022-11-16,North,Delhi,Electronics,Cameras,148845.84,14306.85,6,Corporate
ORD-838423,2022-05-01,North,Haryana,Electronics,Tablets,20910.86,5212.65,1,Consumer
ORD-469025,2023-12-28,West,Goa,Furniture,Chairs,70239.74,4232.44,3,Corporate
ORD-391904,2024-11-10,South,Telangana,Furniture,Storage,6496.5,953.6,1,Consumer
ORD-233350,2023-04-18,North,Haryana,Furniture,Sofas,150000,20719.89,9,Corporate
ORD-694487,2022-12-23,South,Kerala,Electronics,Cameras,26489.72,3583.76,2,Consumer
ORD-176201,2024-04-15,West,Madhya Pradesh,Furniture,Sofas,150000,21274.74,6,Consumer
ORD-873048,2023-05-23,West,Madhya Pradesh,Office Supplies,Labels,3266.36,653.68,3,Consumer
ORD-918926,2024-06-07,South,Kerala,Furniture,Chairs,44145.08,8703.39,2,Consumer
ORD-737543,2023-05-21,South,Telangana,Office Supplies,Scissors & Cutters,1457.13,439.91,3,Consumer
ORD-169728,2023-08-17,East,Jharkhand,Office Supplies,Paper,7657.2,1623.4,5,Home Office
ORD-419773,2022-05-25,South,Karnataka,Furniture,Sofas,32184.46,-2547.2,2,Corporate
ORD-775731,2023-11-02,North,Delhi,Office Supplies,Storage Boxes,9810.36,1370.72,7,Home Office
ORD-780488,2022-11-06,South,Kerala,Office Supplies,Binders,5462.11,1215.63,3,Corporate
ORD-373698,2024-03-31,Central,Jammu & Kashmir,Office Supplies,Scissors & Cutters,1485.28,244.19,1,Corporate
ORD-104523,2022-06-24,North,Himachal Pradesh,Office Supplies,Labels,2986.1,1114.49,3,Consumer
ORD-603622,2022-11-10,East,Bihar,Office Supplies,Binders,5206.47,1410.9,2,Corporate
ORD-433434,2022-07-18,North,Haryana,Electronics,Laptops,89387.66,-6932.9,1,Corporate
ORD-147173,2022-10-28,West,Maharashtra,Furniture,Sofas,37019.9,7270.0,2,Consumer
ORD-408200,2023-09-28,North,Rajasthan,Furniture,Bookcases,8718.84,1263.11,2,Home Office
ORD-912087,2023-04-07,South,Tamil Nadu,Furniture,Storage,5524.33,469.91,2,Corporate
ORD-174755,2024-01-02,West,Gujarat,Office Supplies,Envelopes,935.97,113.4,2,Consumer
ORD-953481,2023-12-27,North,Rajasthan,Office Supplies,Storage Boxes,5015.31,1944.3,4,Consumer
ORD-384424,2024-08-26,North,Rajasthan,Electronics,Phones,79202.12,10082.39,4,Home Office
ORD-898112,2022-11-03,West,Maharashtra,Furniture,Sofas,90896.21,22017.83,2,Consumer
ORD-638697,2024-12-29,South,Kerala,Electronics,Printers,41367.44,3690.66,2,Consumer
ORD-348229,2023-12-03,South,Tamil Nadu,Office Supplies,Envelopes,5073.56,615.92,9,Corporate
ORD-156016,2024-06-03,East,Assam,Furniture,Chairs,11707.73,1719.36,3,Consumer
ORD-979855,2022-06-11,West,Gujarat,Office Supplies,Labels,869.99,238.26,1,Consumer
ORD-454946,2022-04-07,West,Gujarat,Electronics,Phones,32279.32,13926.6,1,Corporate
ORD-804890,2022-11-22,North,Rajasthan,Office Supplies,Storage Boxes,2422.9,719.17,1,Corporate
ORD-410657,2023-02-07,West,Goa,Electronics,Phones,145874.56,24263.09,5,Consumer
ORD-931177,2024-04-15,North,Delhi,Electronics,Cameras,16149.91,500.86,2,Consumer
ORD-114270,2022-10-10,South,Telangana,Electronics,Laptops,150000,49227.16,2,Consumer
ORD-952073,2022-04-17,South,Andhra Pradesh,Electronics,Phones,25565.66,4614.63,2,Corporate
ORD-772211,2024-05-28,South,Telangana,Furniture,Chairs,79530.58,-462.02,5,Consumer
ORD-876764,2022-10-21,South,Kerala,Electronics,Printers,21314.8,63.77,1,Corporate
ORD-484479,2022-03-27,West,Madhya Pradesh,Electronics,Accessories,8332.55,1775.97,2,Consumer
ORD-950730,2022-10-08,North,Rajasthan,Office Supplies,Pens & Stationery,4352.52,1514.43,3,Consumer
ORD-684516,2024-03-08,North,Delhi,Electronics,Tablets,92591.33,1986.77,4,Corporate
ORD-819143,2024-01-30,North,Haryana,Electronics,Printers,10362.15,2221.21,2,Consumer
ORD-950248,2023-09-27,South,Tamil Nadu,Electronics,Printers,11323.99,1660.89,1,Corporate
ORD-165942,2022-02-25,Central,Jammu & Kashmir,Electronics,Accessories,3766.26,859.42,1,Consumer
ORD-948259,2022-07-12,South,Telangana,Furniture,Chairs,13886.68,2448.73,2,Corporate
ORD-422532,2024-01-19,West,Goa,Furniture,Storage,15579.54,3768.47,3,Consumer
ORD-700487,2024-12-10,East,Jharkhand,Office Supplies,Pens & Stationery,3746.97,913.23,5,Consumer
ORD-437923,2024-10-10,East,Jharkhand,Electronics,Phones,56553.57,16389.6,2,Home Office
ORD-827779,2022-12-02,North,Haryana,Electronics,Laptops,150000,19116.26,5,Consumer
ORD-524539,2023-08-16,South,Telangana,Office Supplies,Pens & Stationery,413.03,124.54,1,Consumer
ORD-942944,2024-07-31,West,Gujarat,Electronics,Accessories,3130.81,1011.38,2,Corporate
ORD-454573,2022-10-16,North,Delhi,Electronics,Phones,45125.73,6576.85,1,Corporate
ORD-339026,2022-12-25,North,Delhi,Office Supplies,Labels,4297.59,1303.49,3,Corporate
ORD-447497,2023-11-04,West,Gujarat,Office Supplies,Binders,10269.44,3420.54,6,Corporate
ORD-752566,2022-05-23,Central,Chhattisgarh,Electronics,Printers,84145.18,-8191.17,5,Corporate
ORD-916927,2022-11-05,North,Haryana,Furniture,Tables,150000,20798.91,7,Consumer
ORD-413249,2024-09-06,West,Maharashtra,Electronics,Tablets,22596.66,6278.38,1,Consumer
ORD-627877,2023-09-16,North,Himachal Pradesh,Office Supplies,Storage Boxes,6131.58,1648.1,2,Corporate
ORD-238701,2024-10-12,East,Jharkhand,Furniture,Bookcases,21244.56,-42.74,2,Consumer
ORD-267668,2022-05-26,North,Punjab,Furniture,Sofas,30908.74,8255.54,1,Corporate
ORD-907481,2022-06-08,Central,Jammu & Kashmir,Furniture,Sofas,150000,16542.91,4,Corporate
ORD-249865,2024-06-12,South,Karnataka,Office Supplies,Pens & Stationery,1991.15,680.06,6,Consumer
ORD-853507,2024-12-28,South,Tamil Nadu,Electronics,Tablets,66945.99,13067.23,3,Corporate
ORD-558162,2022-12-01,South,Telangana,Office Supplies,Storage Boxes,23857.62,6078.93,6,Corporate
ORD-767916,2022-11-27,West,Madhya Pradesh,Electronics,Cameras,100960.51,21241.83,4,Corporate
ORD-780454,2024-09-16,East,Bihar,Electronics,Cameras,26833.27,4758.26,1,Consumer
ORD-858473,2023-07-10,West,Goa,Furniture,Storage,23021.07,4723.21,3,Corporate
ORD-353170,2024-06-29,North,Uttar Pradesh,Electronics,Cameras,31761.54,2696.11,1,Consumer
ORD-502853,2024-03-31,South,Kerala,Electronics,Tablets,124650.99,13750.67,4,Consumer
ORD-648131,2024-03-27,West,Goa,Office Supplies,Pens & Stationery,1455.88,576.27,1,Consumer
ORD-551887,2023-07-17,South,Telangana,Furniture,Sofas,106387.98,10862.25,4,Consumer
ORD-534868,2024-02-23,North,Delhi,Electronics,Tablets,96401.69,14146.61,5,Corporate
ORD-717326,2022-01-11,West,Gujarat,Electronics,Accessories,29949.01,12503.73,6,Corporate
ORD-960442,2022-05-11,Central,Uttarakhand,Electronics,Cameras,33288.46,3985.73,1,Consumer
ORD-774221,2024-04-22,South,Kerala,Office Supplies,Envelopes,2204.02,841.05,3,Home Office
ORD-882979,2022-05-22,East,West Bengal,Furniture,Storage,30710.18,5368.26,3,Consumer
ORD-985662,2024-09-24,North,Delhi,Furniture,Chairs,11563.29,2120.04,1,Consumer
ORD-144289,2024-08-08,West,Madhya Pradesh,Office Supplies,Labels,1166.05,376.55,1,Home Office
ORD-700872,2023-10-22,East,Odisha,Furniture,Chairs,104113.43,12704.92,6,Consumer
ORD-852067,2023-05-29,East,West Bengal,Office Supplies,Binders,3652.23,1062.06,2,Consumer
ORD-645872,2023-10-02,North,Rajasthan,Office Supplies,Storage Boxes,3653.13,713.94,2,Home Office
ORD-788186,2023-09-25,West,Goa,Office Supplies,Storage Boxes,2617.39,832.28,2,Consumer
ORD-647338,2023-10-18,East,Jharkhand,Furniture,Bookcases,10246.77,1321.96,1,Consumer
ORD-774050,2023-07-28,North,Haryana,Electronics,Cameras,30931.28,2681.41,1,Consumer
ORD-833787,2022-06-27,Central,Jammu & Kashmir,Office Supplies,Scissors & Cutters,3449.95,649.02,4,Consumer
ORD-479389,2023-11-28,North,Rajasthan,Furniture,Chairs,150000,22638.1,7,Consumer
ORD-785520,2024-08-28,East,Assam,Electronics,Laptops,150000,-15188.27,6,Consumer
ORD-963944,2024-07-06,West,Goa,Office Supplies,Labels,4486.66,967.92,3,Consumer
ORD-929488,2024-06-30,North,Delhi,Furniture,Chairs,150000,8435.82,9,Consumer
ORD-320338,2023-12-24,North,Rajasthan,Electronics,Cameras,47510.02,4941.42,2,Corporate
ORD-509580,2022-12-10,East,Assam,Electronics,Cameras,27182.47,3323.28,2,Consumer
ORD-349346,2023-01-05,East,Assam,Electronics,Tablets,109284.39,15982.09,4,Consumer
ORD-694618,2024-12-07,West,Maharashtra,Furniture,Tables,33326.75,8698.89,5,Corporate
ORD-724941,2022-09-28,West,Gujarat,Electronics,Cameras,84272.4,12943.19,6,Home Office
ORD-636221,2022-04-01,North,Rajasthan,Furniture,Sofas,150000,28061.39,4,Consumer
ORD-939244,2024-09-24,West,Gujarat,Office Supplies,Storage Boxes,8985.99,2326.19,6,Consumer
ORD-456792,2023-10-14,Central,Uttarakhand,Electronics,Phones,67976.2,8730.17,2,Consumer
ORD-146884,2023-09-30,East,Odisha,Electronics,Phones,38834.09,1855.0,2,Consumer
ORD-835639,2024-06-28,East,Jharkhand,Office Supplies,Scissors & Cutters,779.15,292.2,2,Consumer
ORD-568093,2022-10-19,Central,Jammu & Kashmir,Electronics,Accessories,3864.27,1011.04,2,Consumer
ORD-898262,2022-02-14,South,Karnataka,Furniture,Storage,6986.09,693.52,1,Consumer
ORD-622420,2022-11-25,West,Gujarat,Furniture,Tables,20348.26,872.73,1,Corporate
ORD-243345,2022-07-01,North,Himachal Pradesh,Furniture,Tables,129369.03,17945.47,10,Consumer
ORD-463813,2023-03-01,West,Madhya Pradesh,Office Supplies,Labels,507.96,173.24,1,Corporate
ORD-700102,2024-09-24,Central,Jammu & Kashmir,Electronics,Phones,40913.59,-2855.62,2,Consumer
ORD-678616,2022-07-22,West,Goa,Furniture,Storage,7757.21,1051.1,3,Corporate
ORD-956999,2024-07-10,West,Gujarat,Furniture,Tables,30203.09,4265.23,2,Home Office
ORD-951346,2022-11-07,West,Goa,Office Supplies,Storage Boxes,3397.36,730.18,1,Corporate
ORD-296256,2024-07-15,East,Jharkhand,Office Supplies,Labels,865.06,275.41,2,Consumer
ORD-282343,2022-03-07,West,Gujarat,Electronics,Printers,81269.76,13990.2,9,Home Office
ORD-318897,2024-09-26,West,Maharashtra,Furniture,Storage,15821.93,2336.51,3,Consumer
ORD-387674,2023-08-25,South,Karnataka,Office Supplies,Pens & Stationery,595.26,181.9,1,Consumer
ORD-478007,2022-09-20,South,Telangana,Office Supplies,Pens & Stationery,4142.8,1835.2,4,Consumer
ORD-894750,2022-11-20,North,Haryana,Electronics,Tablets,102495.2,8685.26,5,Consumer
ORD-931324,2023-10-25,South,Kerala,Electronics,Printers,37063.64,10022.0,4,Consumer
ORD-676010,2023-09-08,North,Delhi,Electronics,Tablets,32474.02,4146.43,1,Corporate
ORD-491948,2024-09-14,West,Gujarat,Electronics,Phones,36921.7,3205.57,1,Corporate
ORD-432204,2023-03-14,West,Maharashtra,Electronics,Cameras,29168.45,5109.84,2,Consumer
ORD-556598,2024-05-20,South,Telangana,Office Supplies,Envelopes,299.91,73.15,1,Consumer
ORD-427176,2023-10-27,South,Karnataka,Furniture,Sofas,80501.66,-8037.54,2,Consumer
ORD-578263,2022-07-19,East,Assam,Electronics,Tablets,33307.61,5906.57,1,Corporate
ORD-249723,2023-02-10,West,Maharashtra,Electronics,Tablets,32805.29,3303.81,1,Consumer
ORD-134855,2022-04-19,South,Telangana,Furniture,Bookcases,123114.19,6261.62,9,Home Office
ORD-244814,2022-12-11,South,Kerala,Office Supplies,Binders,3454.61,1520.43,2,Consumer
ORD-435291,2022-10-18,Central,Uttarakhand,Furniture,Tables,31558.65,-3759.31,1,Home Office
ORD-236830,2022-04-07,South,Tamil Nadu,Electronics,Printers,65450.5,10907.39,4,Consumer
ORD-317825,2023-03-05,South,Karnataka,Furniture,Bookcases,9303.65,2741.85,1,Consumer
ORD-868540,2023-06-05,West,Goa,Electronics,Laptops,115077.65,15623.9,2,Corporate
ORD-739014,2024-06-25,South,Kerala,Furniture,Storage,9352.45,1686.05,2,Corporate
ORD-473931,2023-05-22,North,Himachal Pradesh,Furniture,Tables,25049.69,893.1,1,Consumer
ORD-752036,2023-12-31,West,Goa,Furniture,Storage,61026.66,7811.02,9,Home Office
ORD-265366,2024-11-12,Central,Uttarakhand,Electronics,Tablets,82203.19,9339.85,2,Corporate
ORD-488885,2022-11-23,North,Punjab,Office Supplies,Labels,1739.27,560.51,2,Corporate
ORD-527527,2023-11-26,South,Karnataka,Office Supplies,Storage Boxes,9301.74,3310.22,4,Consumer
ORD-208273,2023-11-25,South,Andhra Pradesh,Office Supplies,Storage Boxes,29906.09,5122.01,7,Home Office
ORD-400542,2024-10-21,North,Rajasthan,Electronics,Phones,58321.25,8653.41,2,Consumer
ORD-769951,2022-06-08,North,Delhi,Furniture,Sofas,25746.06,4069.27,1,Consumer
ORD-356736,2024-02-17,West,Maharashtra,Office Supplies,Pens & Stationery,1501.39,368.53,2,Consumer
ORD-680796,2022-10-14,North,Delhi,Electronics,Phones,150000,22156.24,9,Consumer
ORD-773651,2022-12-03,West,Goa,Office Supplies,Paper,3812.06,385.29,6,Consumer
ORD-713500,2023-09-08,North,Rajasthan,Electronics,Printers,15016.54,2394.79,1,Corporate
ORD-694707,2024-07-31,North,Himachal Pradesh,Electronics,Printers,50177.68,10041.76,6,Corporate
ORD-134457,2022-08-09,West,Maharashtra,Electronics,Printers,14024.48,1929.04,1,Consumer
ORD-342875,2022-07-25,West,Goa,Electronics,Phones,150000,18649.24,8,Consumer
ORD-177503,2022-07-06,South,Kerala,Furniture,Sofas,39964.56,11889.43,3,Home Office
ORD-140530,2022-11-05,West,Madhya Pradesh,Office Supplies,Binders,3739.87,1362.17,2,Home Office
ORD-751002,2022-03-23,South,Karnataka,Electronics,Printers,66748.16,-4950.43,7,Consumer
ORD-601277,2022-07-24,East,West Bengal,Electronics,Accessories,3658.51,-199.74,1,Consumer
ORD-241800,2022-01-09,Central,Jammu & Kashmir,Office Supplies,Binders,798.08,273.52,1,Consumer
ORD-608117,2022-06-13,East,Bihar,Furniture,Chairs,34010.75,3033.77,3,Home Office
ORD-277544,2022-09-01,West,Maharashtra,Office Supplies,Binders,7311.41,2992.22,7,Corporate
ORD-507409,2022-05-17,North,Punjab,Electronics,Tablets,30367.67,5746.2,1,Corporate
ORD-178697,2022-01-05,North,Haryana,Office Supplies,Binders,11664.53,2055.85,7,Corporate
ORD-476321,2024-05-22,North,Rajasthan,Office Supplies,Envelopes,258.35,59.88,1,Consumer
ORD-719548,2023-11-29,North,Himachal Pradesh,Office Supplies,Paper,3390.46,1267.66,2,Consumer
ORD-859599,2022-06-26,North,Delhi,Office Supplies,Pens & Stationery,467.31,210.29,2,Consumer
ORD-108383,2024-09-02,South,Kerala,Office Supplies,Storage Boxes,8091.59,2129.37,7,Corporate
ORD-541428,2023-01-04,West,Madhya Pradesh,Office Supplies,Binders,3051.46,1373.16,6,Corporate
ORD-952210,2024-04-23,East,Bihar,Office Supplies,Scissors & Cutters,3532.14,898.24,4,Consumer
ORD-855095,2022-08-16,West,Gujarat,Electronics,Laptops,110291.35,17398.45,3,Consumer
ORD-662089,2023-07-23,West,Gujarat,Electronics,Cameras,48069.98,8902.57,3,Corporate
ORD-681167,2023-07-03,West,Gujarat,Electronics,Phones,150000,27042.76,4,Consumer
ORD-131144,2023-10-06,Central,Uttarakhand,Office Supplies,Paper,4902.83,1273.88,4,Consumer
ORD-834222,2022-03-01,East,West Bengal,Electronics,Tablets,20055.56,161.05,1,Home Office
ORD-354368,2023-09-10,North,Delhi,Office Supplies,Envelopes,1182.43,269.85,4,Corporate
ORD-938721,2024-07-19,West,Gujarat,Furniture,Tables,22847.88,2862.64,1,Corporate
ORD-123669,2024-02-29,North,Rajasthan,Furniture,Chairs,24004.74,1352.79,3,Corporate
ORD-202075,2024-06-29,Central,Chhattisgarh,Office Supplies,Labels,970.08,209.19,3,Corporate
ORD-461214,2024-10-06,East,Bihar,Furniture,Chairs,19819.31,2997.08,2,Consumer
ORD-768606,2024-11-30,East,West Bengal,Electronics,Printers,10661.1,-502.14,1,Consumer
ORD-145331,2022-06-19,South,Andhra Pradesh,Electronics,Laptops,122818.04,-6849.74,2,Corporate
ORD-636900,2023-07-29,West,Gujarat,Furniture,Storage,5012.94,1770.94,1,Corporate
ORD-623131,2023-01-05,West,Maharashtra,Furniture,Tables,9929.35,1785.45,1,Corporate
ORD-387211,2022-06-13,South,Tamil Nadu,Office Supplies,Pens & Stationery,1335.04,546.45,1,Corporate
ORD-443543,2024-12-30,North,Rajasthan,Office Supplies,Labels,1287.62,462.54,1,Consumer
ORD-164418,2023-03-13,South,Kerala,Furniture,Bookcases,34065.69,5452.18,2,Corporate
ORD-437807,2022-10-13,North,Punjab,Electronics,Laptops,150000,15784.19,3,Consumer
ORD-409844,2022-11-18,West,Maharashtra,Electronics,Accessories,9596.47,1720.21,2,Consumer
ORD-817747,2024-04-11,South,Tamil Nadu,Electronics,Laptops,150000,29097.78,5,Consumer
ORD-147351,2023-09-11,Central,Uttarakhand,Electronics,Laptops,31189.28,-983.78,1,Consumer
ORD-491823,2024-09-24,South,Tamil Nadu,Furniture,Tables,110724.35,11465.08,4,Consumer
ORD-850300,2023-09-26,North,Rajasthan,Office Supplies,Paper,785.61,202.69,1,Corporate
ORD-862268,2023-03-21,North,Haryana,Furniture,Storage,19636.8,3584.67,2,Consumer
ORD-562518,2024-06-28,West,Goa,Office Supplies,Pens & Stationery,998.56,294.5,1,Home Office
ORD-184179,2024-05-26,North,Himachal Pradesh,Furniture,Storage,2265.03,191.6,1,Corporate
ORD-779480,2023-10-20,South,Tamil Nadu,Office Supplies,Envelopes,335.49,76.35,1,Consumer
ORD-601702,2024-06-23,East,Jharkhand,Furniture,Tables,19483.83,3378.55,2,Consumer
ORD-244765,2024-11-24,East,Bihar,Furniture,Storage,4971.66,1200.81,1,Consumer
ORD-130322,2023-05-17,North,Delhi,Furniture,Sofas,113626.86,-3899.69,3,Consumer
ORD-728556,2023-06-13,East,Odisha,Office Supplies,Labels,2538.42,469.94,2,Consumer
ORD-320525,2024-12-08,South,Kerala,Furniture,Chairs,105960.13,14210.1,5,Consumer
ORD-931537,2024-01-26,South,Karnataka,Office Supplies,Pens & Stationery,3407.53,1154.77,7,Consumer
ORD-974955,2024-04-21,North,Punjab,Furniture,Tables,33495.11,1813.25,1,Consumer
ORD-526556,2022-10-10,Central,Jammu & Kashmir,Electronics,Cameras,41797.36,1925.65,2,Consumer
ORD-804819,2023-03-18,West,Gujarat,Electronics,Cameras,19801.33,3280.42,1,Consumer
ORD-254501,2023-02-06,North,Rajasthan,Office Supplies,Storage Boxes,21262.86,2714.07,7,Consumer
ORD-461642,2024-10-06,North,Delhi,Electronics,Cameras,27465.92,4622.47,1,Corporate
ORD-198154,2023-08-23,West,Gujarat,Office Supplies,Paper,3085.86,1083.11,2,Consumer
ORD-158825,2023-07-07,West,Madhya Pradesh,Furniture,Storage,3971.3,430.6,1,Corporate
ORD-921898,2024-12-01,South,Tamil Nadu,Office Supplies,Scissors & Cutters,1899.08,393.08,5,Consumer
ORD-855018,2024-11-26,Central,Chhattisgarh,Electronics,Tablets,149843.25,27008.37,4,Corporate
ORD-499534,2024-11-09,Central,Jammu & Kashmir,Furniture,Storage,37032.16,5277.71,4,Home Office
ORD-771209,2022-09-30,Central,Uttarakhand,Electronics,Printers,33529.35,3981.03,5,Home Office
ORD-325600,2024-02-06,East,West Bengal,Electronics,Tablets,15072.28,2887.85,1,Home Office
ORD-850146,2022-04-10,East,Assam,Furniture,Chairs,17037.26,3243.97,1,Consumer
ORD-503661,2024-11-08,West,Goa,Electronics,Printers,29998.9,4520.69,3,Consumer
ORD-469375,2024-11-01,South,Tamil Nadu,Electronics,Accessories,4023.02,1577.73,2,Consumer
ORD-375003,2022-03-15,Central,Chhattisgarh,Electronics,Accessories,13827.04,4600.96,4,Corporate
ORD-827622,2022-07-30,South,Telangana,Office Supplies,Labels,10615.59,2516.29,9,Corporate
ORD-504100,2024-06-17,West,Gujarat,Furniture,Tables,43354.33,-2258.1,2,Consumer
ORD-662361,2023-03-01,North,Himachal Pradesh,Furniture,Sofas,46171.92,4955.67,2,Home Office
ORD-359485,2024-11-08,South,Andhra Pradesh,Furniture,Chairs,43082.93,4197.51,2,Corporate
ORD-169767,2023-11-08,North,Haryana,Furniture,Storage,13736.54,2424.53,3,Corporate
ORD-457535,2023-02-23,West,Gujarat,Furniture,Storage,15203.51,2752.09,2,Corporate
ORD-367435,2023-10-11,North,Himachal Pradesh,Office Supplies,Paper,3772.98,804.81,2,Consumer
ORD-942836,2024-08-24,West,Maharashtra,Furniture,Tables,90077.58,-6159.33,3,Consumer
ORD-578025,2022-08-26,West,Goa,Electronics,Laptops,150000,-12038.09,3,Consumer
ORD-186973,2022-10-27,West,Goa,Electronics,Tablets,87334.36,14674.28,3,Home Office
ORD-465742,2024-08-30,North,Rajasthan,Furniture,Storage,13105.18,1884.9,2,Corporate
ORD-495971,2024-12-09,South,Kerala,Electronics,Cameras,55256.61,13750.0,4,Corporate
ORD-245133,2024-01-17,North,Delhi,Office Supplies,Paper,450.01,125.98,1,Home Office
ORD-837589,2024-05-12,South,Andhra Pradesh,Office Supplies,Envelopes,1107.87,335.03,1,Consumer
ORD-881421,2022-07-16,North,Delhi,Furniture,Chairs,11920.21,1483.73,2,Consumer
ORD-374364,2023-02-21,North,Rajasthan,Office Supplies,Pens & Stationery,632.07,271.67,2,Consumer
ORD-397468,2024-02-27,West,Madhya Pradesh,Office Supplies,Labels,7269.62,2274.69,5,Home Office
ORD-196069,2024-10-10,West,Madhya Pradesh,Furniture,Tables,42228.08,9563.16,4,Home Office
ORD-721013,2024-10-17,North,Uttar Pradesh,Office Supplies,Storage Boxes,18142.2,2390.39,6,Consumer
ORD-798917,2023-10-17,South,Kerala,Electronics,Laptops,74179.71,8919.85,2,Consumer
ORD-776294,2023-03-21,West,Gujarat,Office Supplies,Binders,3852.97,1408.33,6,Corporate
ORD-717238,2023-04-26,North,Uttar Pradesh,Office Supplies,Scissors & Cutters,9270.31,2365.9,7,Consumer
ORD-652313,2023-04-18,Central,Chhattisgarh,Electronics,Cameras,99499.28,-3345.77,4,Consumer
ORD-565024,2024-05-04,North,Haryana,Electronics,Cameras,52006.67,9153.3,6,Corporate
ORD-186347,2023-12-16,West,Goa,Office Supplies,Storage Boxes,33078.26,11756.24,9,Home Office
ORD-192565,2023-05-16,East,Jharkhand,Office Supplies,Envelopes,1407.68,164.7,2,Consumer
ORD-712923,2022-10-14,East,Jharkhand,Office Supplies,Storage Boxes,15994.06,5442.33,5,Corporate
ORD-203068,2024-11-08,North,Delhi,Furniture,Sofas,106326.66,23800.87,5,Corporate
ORD-797094,2024-01-03,West,Madhya Pradesh,Office Supplies,Scissors & Cutters,2555.6,543.64,3,Consumer
ORD-553252,2024-06-09,West,Maharashtra,Furniture,Tables,37795.74,9152.07,2,Home Office
ORD-440645,2022-12-13,Central,Jammu & Kashmir,Furniture,Sofas,83722.9,-6512.46,8,Consumer
ORD-259691,2024-06-07,East,Jharkhand,Electronics,Phones,29909.11,2122.55,2,Home Office
ORD-658053,2022-02-20,Central,Jammu & Kashmir,Office Supplies,Pens & Stationery,773.06,327.36,1,Corporate
ORD-297626,2022-10-12,Central,Uttarakhand,Office Supplies,Pens & Stationery,4769.68,1085.02,5,Corporate
ORD-423349,2024-12-12,South,Kerala,Office Supplies,Binders,3991.6,1275.7,4,Home Office
ORD-688437,2024-10-03,North,Uttar Pradesh,Furniture,Chairs,64061.92,8747.62,4,Consumer
ORD-257208,2023-11-28,South,Telangana,Electronics,Printers,9911.27,2116.36,1,Consumer
ORD-289958,2022-11-28,South,Telangana,Electronics,Phones,26389.4,4178.25,3,Consumer
ORD-920467,2024-10-17,South,Karnataka,Office Supplies,Scissors & Cutters,843.08,315.3,1,Corporate
ORD-481136,2023-05-05,West,Goa,Office Supplies,Storage Boxes,11917.09,4234.5,5,Corporate
ORD-196491,2023-07-22,Central,Jammu & Kashmir,Electronics,Accessories,13762.28,3171.07,3,Consumer
ORD-318395,2023-03-25,West,Goa,Electronics,Accessories,29329.94,11955.77,6,Corporate
ORD-539178,2024-11-18,West,Goa,Furniture,Bookcases,52715.87,13947.66,3,Home Office
ORD-760583,2022-11-24,West,Gujarat,Furniture,Storage,37172.73,5137.94,5,Consumer
ORD-795201,2024-08-01,East,West Bengal,Office Supplies,Envelopes,359.07,109.55,1,Corporate
ORD-788796,2023-05-31,West,Madhya Pradesh,Office Supplies,Storage Boxes,5027.66,1032.32,2,Consumer
ORD-900230,2023-09-18,South,Tamil Nadu,Furniture,Sofas,28539.24,4078.1,1,Consumer
ORD-894986,2024-08-15,Central,Uttarakhand,Office Supplies,Scissors & Cutters,6099.11,1202.36,9,Corporate
ORD-818930,2022-01-10,Central,Chhattisgarh,Furniture,Bookcases,26748.89,1115.87,3,Corporate
ORD-414465,2023-12-05,South,Telangana,Electronics,Laptops,150000,37392.09,2,Consumer
ORD-816995,2024-10-03,West,Goa,Electronics,Printers,26589.67,2182.52,4,Home Office
ORD-520589,2024-01-04,North,Punjab,Electronics,Accessories,11056.84,1964.17,5,Consumer
ORD-800278,2023-12-06,South,Kerala,Furniture,Sofas,40623.37,3714.73,1,Corporate
ORD-142968,2023-10-26,North,Punjab,Electronics,Tablets,68755.99,23848.15,2,Corporate
ORD-902023,2024-05-05,South,Tamil Nadu,Furniture,Tables,13756.29,4142.94,1,Corporate
ORD-970795,2024-09-01,North,Himachal Pradesh,Office Supplies,Storage Boxes,2161.29,717.48,1,Home Office
ORD-282242,2024-05-18,North,Uttar Pradesh,Furniture,Storage,4282.31,662.89,2,Corporate
